timestamp_ms,operation,latency_ms,hop_count,key,extra
1777331402815,JOIN,0,0,,node=127.0.0.1:8002
1777331402828,JOIN,0,0,,node=127.0.0.1:8008
1777331402829,JOIN,0,0,,node=127.0.0.1:8011
1777331402840,JOIN,0,0,,node=127.0.0.1:8009
1777331402841,JOIN,0,0,,node=127.0.0.1:8005
1777331402844,JOIN,0,0,,node=127.0.0.1:8014
1777331402849,JOIN,0,0,,node=127.0.0.1:8006
1777331402858,JOIN,0,0,,node=127.0.0.1:8015
1777331402867,JOIN,0,0,,node=127.0.0.1:8012
1777331402869,JOIN,0,0,,node=127.0.0.1:8003
1777331402871,JOIN,0,0,,node=127.0.0.1:8004
1777331402876,JOIN,0,0,,node=127.0.0.1:8007
1777331402883,JOIN,0,0,,node=127.0.0.1:8010
1777331402888,JOIN,0,0,,node=127.0.0.1:8013
1777331402895,REBALANCE,68,0,,keys_moved=0
1777331402901,JOIN,0,0,,node=127.0.0.1:8001
1777331402945,REBALANCE,116,0,,keys_moved=0
1777331403010,REBALANCE,180,0,,keys_moved=0
1777331403074,REBALANCE,234,0,,keys_moved=0
1777331403145,REBALANCE,304,0,,keys_moved=0
1777331403207,REBALANCE,363,0,,keys_moved=0
1777331403271,REBALANCE,422,0,,keys_moved=0
1777331403342,REBALANCE,484,0,,keys_moved=0
1777331403413,REBALANCE,546,0,,keys_moved=0
1777331403481,REBALANCE,612,0,,keys_moved=0
1777331403550,REBALANCE,679,0,,keys_moved=0
1777331403614,REBALANCE,738,0,,keys_moved=0
1777331403664,REBALANCE,781,0,,keys_moved=0
1777331403716,REBALANCE,828,0,,keys_moved=0
1777331403776,REBALANCE,875,0,,keys_moved=0
1777331405788,PUT,123,4,benchKey_30_0,bytes=29;client_id=30;clients=50
1777331405788,PUT,120,4,benchKey_41_0,bytes=29;client_id=41;clients=50
1777331405789,PUT,124,4,benchKey_36_0,bytes=29;client_id=36;clients=50
1777331405789,PUT,123,4,benchKey_25_0,bytes=29;client_id=25;clients=50
1777331405789,PUT,126,4,benchKey_5_0,bytes=28;client_id=5;clients=50
1777331405788,PUT,121,4,benchKey_15_0,bytes=29;client_id=15;clients=50
1777331405790,PUT,124,4,benchKey_45_0,bytes=29;client_id=45;clients=50
1777331405789,PUT,125,4,benchKey_11_0,bytes=29;client_id=11;clients=50
1777331405789,PUT,123,4,benchKey_4_0,bytes=28;client_id=4;clients=50
1777331405788,PUT,124,4,benchKey_37_0,bytes=29;client_id=37;clients=50
1777331405792,PUT,126,4,benchKey_42_0,bytes=29;client_id=42;clients=50
1777331405791,PUT,126,4,benchKey_40_0,bytes=29;client_id=40;clients=50
1777331405790,PUT,121,4,benchKey_31_0,bytes=29;client_id=31;clients=50
1777331405790,PUT,120,4,benchKey_38_0,bytes=29;client_id=38;clients=50
1777331405793,PUT,130,4,benchKey_10_0,bytes=29;client_id=10;clients=50
1777331405793,PUT,128,4,benchKey_23_0,bytes=29;client_id=23;clients=50
1777331405792,PUT,128,4,benchKey_35_0,bytes=29;client_id=35;clients=50
1777331405792,PUT,130,4,benchKey_2_0,bytes=28;client_id=2;clients=50
1777331405792,PUT,128,4,benchKey_18_0,bytes=29;client_id=18;clients=50
1777331405792,PUT,114,4,benchKey_32_0,bytes=29;client_id=32;clients=50
1777331405812,PUT,149,4,benchKey_14_0,bytes=29;client_id=14;clients=50
1777331405812,PUT,147,4,benchKey_6_0,bytes=28;client_id=6;clients=50
1777331405815,PUT,152,4,benchKey_9_0,bytes=28;client_id=9;clients=50
1777331405816,PUT,150,4,benchKey_46_0,bytes=29;client_id=46;clients=50
1777331405817,PUT,151,4,benchKey_47_0,bytes=29;client_id=47;clients=50
1777331405818,PUT,153,4,benchKey_26_0,bytes=29;client_id=26;clients=50
1777331405819,PUT,155,4,benchKey_17_0,bytes=29;client_id=17;clients=50
1777331405820,PUT,155,4,benchKey_28_0,bytes=29;client_id=28;clients=50
1777331405818,PUT,155,4,benchKey_8_0,bytes=28;client_id=8;clients=50
1777331405824,PUT,159,4,benchKey_24_0,bytes=29;client_id=24;clients=50
