timestamp_ms,operation,latency_ms,hop_count,key,extra
1777330985708,JOIN,0,0,,node=127.0.0.1:8004
1777330985721,JOIN,0,0,,node=127.0.0.1:8003
1777330985721,JOIN,0,0,,node=127.0.0.1:8006
1777330985723,JOIN,0,0,,node=127.0.0.1:8001
1777330985734,JOIN,0,0,,node=127.0.0.1:8005
1777330985765,JOIN,0,0,,node=127.0.0.1:8002
1777330985777,REBALANCE,56,0,,keys_moved=0
1777330985879,REBALANCE,158,0,,keys_moved=0
1777330985880,REBALANCE,159,0,,keys_moved=0
1777330985943,REBALANCE,220,0,,keys_moved=0
1777330985987,REBALANCE,253,0,,keys_moved=0
1777330986014,REBALANCE,249,0,,keys_moved=0
1777330988755,PUT,93,4,benchKey_9_0,bytes=28;client_id=9;clients=50
1777330988757,PUT,103,4,benchKey_44_0,bytes=29;client_id=44;clients=50
1777330988758,PUT,104,4,benchKey_20_0,bytes=29;client_id=20;clients=50
1777330988757,PUT,102,4,benchKey_24_0,bytes=29;client_id=24;clients=50
1777330988755,PUT,102,4,benchKey_11_0,bytes=29;client_id=11;clients=50
1777330988755,PUT,101,4,benchKey_42_0,bytes=29;client_id=42;clients=50
1777330988759,PUT,101,4,benchKey_12_0,bytes=29;client_id=12;clients=50
1777330988759,PUT,89,4,benchKey_19_0,bytes=29;client_id=19;clients=50
1777330988761,PUT,106,4,benchKey_46_0,bytes=29;client_id=46;clients=50
1777330988762,PUT,97,4,benchKey_40_0,bytes=29;client_id=40;clients=50
1777330988763,PUT,100,4,benchKey_23_0,bytes=29;client_id=23;clients=50
1777330988763,PUT,108,4,benchKey_33_0,bytes=29;client_id=33;clients=50
1777330988764,PUT,110,4,benchKey_26_0,bytes=29;client_id=26;clients=50
1777330988767,PUT,117,4,benchKey_1_0,bytes=28;client_id=1;clients=50
1777330988767,PUT,113,4,benchKey_10_0,bytes=29;client_id=10;clients=50
1777330988766,PUT,99,4,benchKey_45_0,bytes=29;client_id=45;clients=50
1777330988766,PUT,112,4,benchKey_41_0,bytes=29;client_id=41;clients=50
1777330988765,PUT,112,4,benchKey_8_0,bytes=28;client_id=8;clients=50
1777330988769,PUT,100,4,benchKey_5_0,bytes=28;client_id=5;clients=50
1777330988769,PUT,99,4,benchKey_48_0,bytes=29;client_id=48;clients=50
1777330988769,PUT,99,4,benchKey_47_0,bytes=29;client_id=47;clients=50
1777330988796,PUT,141,4,benchKey_37_0,bytes=29;client_id=37;clients=50
1777330988797,PUT,144,4,benchKey_0_0,bytes=28;client_id=0;clients=50
1777330988799,PUT,144,4,benchKey_49_0,bytes=29;client_id=49;clients=50
1777330988801,PUT,147,4,benchKey_28_0,bytes=29;client_id=28;clients=50
1777330988802,PUT,147,4,benchKey_43_0,bytes=29;client_id=43;clients=50
1777330988802,PUT,148,4,benchKey_15_0,bytes=29;client_id=15;clients=50
1777330988806,PUT,150,4,benchKey_22_0,bytes=29;client_id=22;clients=50
1777330988806,PUT,153,4,benchKey_13_0,bytes=29;client_id=13;clients=50
1777330988807,PUT,152,4,benchKey_27_0,bytes=29;client_id=27;clients=50
1777330988808,PUT,153,4,benchKey_35_0,bytes=29;client_id=35;clients=50
1777330988813,PUT,160,4,benchKey_14_0,bytes=29;client_id=14;clients=50
1777330988815,PUT,162,4,benchKey_3_0,bytes=28;client_id=3;clients=50
1777330988812,PUT,158,4,benchKey_31_0,bytes=29;client_id=31;clients=50
1777330988812,PUT,158,4,benchKey_4_0,bytes=28;client_id=4;clients=50
1777330988808,PUT,153,4,benchKey_25_0,bytes=29;client_id=25;clients=50
1777330988809,PUT,155,4,benchKey_16_0,bytes=29;client_id=16;clients=50
1777330988818,PUT,163,4,benchKey_29_0,bytes=29;client_id=29;clients=50
1777330988817,PUT,163,4,benchKey_21_0,bytes=29;client_id=21;clients=50
1777330988815,PUT,162,4,benchKey_7_0,bytes=28;client_id=7;clients=50
1777330988822,PUT,168,4,benchKey_38_0,bytes=29;client_id=38;clients=50
1777330988822,PUT,167,4,benchKey_36_0,bytes=29;client_id=36;clients=50
1777330988839,PUT,184,4,benchKey_39_0,bytes=29;client_id=39;clients=50
1777330988842,PUT,187,4,benchKey_30_0,bytes=29;client_id=30;clients=50
1777330988845,PUT,190,4,benchKey_34_0,bytes=29;client_id=34;clients=50
1777330988848,PUT,195,4,benchKey_6_0,bytes=28;client_id=6;clients=50
1777330988850,PUT,195,4,benchKey_18_0,bytes=29;client_id=18;clients=50
1777330988850,PUT,196,4,benchKey_32_0,bytes=29;client_id=32;clients=50
1777330988851,PUT,91,4,benchKey_20_1,bytes=29;client_id=20;clients=50
1777330988854,PUT,96,4,benchKey_9_1,bytes=28;client_id=9;clients=50
1777330988857,PUT,206,4,benchKey_2_0,bytes=28;client_id=2;clients=50
1777330988857,PUT,203,4,benchKey_17_0,bytes=29;client_id=17;clients=50
1777330988861,PUT,101,4,benchKey_11_1,bytes=29;client_id=11;clients=50
1777330988861,PUT,103,4,benchKey_44_1,bytes=29;client_id=44;clients=50
1777330988863,PUT,103,4,benchKey_42_1,bytes=29;client_id=42;clients=50
1777330988864,PUT,103,4,benchKey_12_1,bytes=29;client_id=12;clients=50
1777330988864,PUT,104,4,benchKey_24_1,bytes=29;client_id=24;clients=50
1777330988865,PUT,103,4,benchKey_46_1,bytes=29;client_id=46;clients=50
1777330988866,PUT,102,4,benchKey_23_1,bytes=29;client_id=23;clients=50
1777330988867,PUT,103,4,benchKey_33_1,bytes=29;client_id=33;clients=50
1777330988869,PUT,107,4,benchKey_19_1,bytes=29;client_id=19;clients=50
1777330988871,PUT,108,4,benchKey_40_1,bytes=29;client_id=40;clients=50
1777330988883,PUT,115,4,benchKey_26_1,bytes=29;client_id=26;clients=50
1777330988885,PUT,115,4,benchKey_1_1,bytes=28;client_id=1;clients=50
1777330988887,PUT,117,4,benchKey_45_1,bytes=29;client_id=45;clients=50
1777330988891,PUT,119,4,benchKey_41_1,bytes=29;client_id=41;clients=50
1777330988892,PUT,120,4,benchKey_10_1,bytes=29;client_id=10;clients=50
1777330988894,PUT,122,4,benchKey_8_1,bytes=28;client_id=8;clients=50
1777330988894,PUT,121,4,benchKey_47_1,bytes=29;client_id=47;clients=50
1777330988897,PUT,124,4,benchKey_48_1,bytes=29;client_id=48;clients=50
1777330988903,PUT,106,4,benchKey_37_1,bytes=29;client_id=37;clients=50
1777330988904,PUT,131,4,benchKey_5_1,bytes=28;client_id=5;clients=50
1777330988906,PUT,105,4,benchKey_49_1,bytes=29;client_id=49;clients=50
1777330988908,PUT,105,4,benchKey_15_1,bytes=29;client_id=15;clients=50
1777330988908,PUT,106,4,benchKey_28_1,bytes=29;client_id=28;clients=50
1777330988909,PUT,111,4,benchKey_0_1,bytes=28;client_id=0;clients=50
1777330988910,PUT,102,4,benchKey_27_1,bytes=29;client_id=27;clients=50
1777330988910,PUT,103,4,benchKey_22_1,bytes=29;client_id=22;clients=50
1777330988909,PUT,106,4,benchKey_43_1,bytes=29;client_id=43;clients=50
1777330988914,PUT,99,4,benchKey_14_1,bytes=29;client_id=14;clients=50
1777330988917,PUT,101,4,benchKey_3_1,bytes=28;client_id=3;clients=50
