timestamp_ms,operation,latency_ms,hop_count,key,extra
1779646738872,JOIN,0,0,,node=127.0.0.1:8007
1779646738892,JOIN,0,0,,node=127.0.0.1:8003
1779646738909,JOIN,0,0,,node=127.0.0.1:8004
1779646738931,JOIN,0,0,,node=127.0.0.1:8009
1779646738942,JOIN,0,0,,node=127.0.0.1:8011
1779646738944,JOIN,0,0,,node=127.0.0.1:8012
1779646738944,JOIN,0,0,,node=127.0.0.1:8002
1779646738946,JOIN,0,0,,node=127.0.0.1:8005
1779646738947,JOIN,0,0,,node=127.0.0.1:8006
1779646738951,JOIN,0,0,,node=127.0.0.1:8001
1779646738970,JOIN,0,0,,node=127.0.0.1:8010
1779646738990,JOIN,0,0,,node=127.0.0.1:8008
1779646739005,REBALANCE,112,0,,keys_moved=0
1779646739005,REBALANCE,113,0,,keys_moved=0
1779646739061,REBALANCE,151,0,,keys_moved=0
1779646739125,REBALANCE,193,0,,keys_moved=0
1779646739180,REBALANCE,238,0,,keys_moved=0
1779646739233,REBALANCE,289,0,,keys_moved=0
1779646739295,REBALANCE,350,0,,keys_moved=0
1779646739410,REBALANCE,462,0,,keys_moved=0
1779646739410,REBALANCE,462,0,,keys_moved=0
1779646739462,REBALANCE,511,0,,keys_moved=0
1779646739511,REBALANCE,541,0,,keys_moved=0
1779646739561,REBALANCE,571,0,,keys_moved=0
1779646740867,PUT,118,4,benchKey_18_0,bytes=29;client_id=18;clients=50
1779646740868,PUT,110,4,benchKey_17_0,bytes=29;client_id=17;clients=50
1779646740870,PUT,122,4,benchKey_11_0,bytes=29;client_id=11;clients=50
1779646740872,PUT,118,4,benchKey_10_0,bytes=29;client_id=10;clients=50
1779646740870,PUT,105,4,benchKey_49_0,bytes=29;client_id=49;clients=50
1779646740875,PUT,125,4,benchKey_48_0,bytes=29;client_id=48;clients=50
1779646740875,PUT,103,4,benchKey_34_0,bytes=29;client_id=34;clients=50
1779646740869,PUT,120,4,benchKey_32_0,bytes=29;client_id=32;clients=50
1779646740878,PUT,129,4,benchKey_38_0,bytes=29;client_id=38;clients=50
1779646740869,PUT,122,4,benchKey_1_0,bytes=28;client_id=1;clients=50
1779646740869,PUT,118,4,benchKey_41_0,bytes=29;client_id=41;clients=50
1779646740872,PUT,121,4,benchKey_44_0,bytes=29;client_id=44;clients=50
1779646740872,PUT,123,4,benchKey_25_0,bytes=29;client_id=25;clients=50
1779646740871,PUT,124,4,benchKey_5_0,bytes=28;client_id=5;clients=50
1779646740871,PUT,109,4,benchKey_31_0,bytes=29;client_id=31;clients=50
1779646740870,PUT,120,4,benchKey_36_0,bytes=29;client_id=36;clients=50
1779646740870,PUT,118,4,benchKey_8_0,bytes=28;client_id=8;clients=50
1779646740884,PUT,137,4,benchKey_9_0,bytes=28;client_id=9;clients=50
1779646740885,PUT,135,4,benchKey_24_0,bytes=29;client_id=24;clients=50
1779646740885,PUT,137,4,benchKey_22_0,bytes=29;client_id=22;clients=50
1779646740888,PUT,139,4,benchKey_23_0,bytes=29;client_id=23;clients=50
1779646740899,PUT,150,4,benchKey_28_0,bytes=29;client_id=28;clients=50
1779646740901,PUT,153,4,benchKey_16_0,bytes=29;client_id=16;clients=50
1779646740902,PUT,153,4,benchKey_19_0,bytes=29;client_id=19;clients=50
1779646740902,PUT,152,4,benchKey_40_0,bytes=29;client_id=40;clients=50
1779646740904,PUT,154,4,benchKey_42_0,bytes=29;client_id=42;clients=50
1779646740908,PUT,158,4,benchKey_47_0,bytes=29;client_id=47;clients=50
1779646740913,PUT,169,4,benchKey_3_0,bytes=28;client_id=3;clients=50
1779646740915,PUT,167,4,benchKey_7_0,bytes=28;client_id=7;clients=50
1779646740916,PUT,167,4,benchKey_35_0,bytes=29;client_id=35;clients=50
1779646740917,PUT,169,4,benchKey_46_0,bytes=29;client_id=46;clients=50
1779646740920,PUT,51,4,benchKey_18_1,bytes=29;client_id=18;clients=50
1779646740920,PUT,170,4,benchKey_4_0,bytes=28;client_id=4;clients=50
1779646740920,PUT,170,4,benchKey_45_0,bytes=29;client_id=45;clients=50
1779646740921,PUT,174,4,benchKey_2_0,bytes=28;client_id=2;clients=50
1779646740922,PUT,175,4,benchKey_6_0,bytes=28;client_id=6;clients=50
1779646740922,PUT,176,4,benchKey_0_0,bytes=28;client_id=0;clients=50
