timestamp_ms,operation,latency_ms,hop_count,key,extra
1779647331268,JOIN,0,0,,node=127.0.0.1:8036
1779647331443,JOIN,0,0,,node=127.0.0.1:8006
1779647331445,JOIN,0,0,,node=127.0.0.1:8030
1779647331446,JOIN,0,0,,node=127.0.0.1:8004
1779647331447,JOIN,0,0,,node=127.0.0.1:8009
1779647331448,JOIN,0,0,,node=127.0.0.1:8011
1779647331450,JOIN,0,0,,node=127.0.0.1:8045
1779647331451,JOIN,0,0,,node=127.0.0.1:8029
1779647331454,JOIN,0,0,,node=127.0.0.1:8037
1779647331457,JOIN,0,0,,node=127.0.0.1:8012
1779647331461,JOIN,0,0,,node=127.0.0.1:8025
1779647331463,JOIN,0,0,,node=127.0.0.1:8031
1779647331480,JOIN,0,0,,node=127.0.0.1:8041
1779647331488,JOIN,0,0,,node=127.0.0.1:8005
1779647331512,REBALANCE,82,0,,keys_moved=0
1779647331530,JOIN,0,0,,node=127.0.0.1:8019
1779647331558,JOIN,0,0,,node=127.0.0.1:8020
1779647331564,JOIN,0,0,,node=127.0.0.1:8010
1779647331594,JOIN,0,0,,node=127.0.0.1:8038
1779647331603,REBALANCE,160,0,,keys_moved=0
1779647331634,JOIN,0,0,,node=127.0.0.1:8003
1779647331661,JOIN,0,0,,node=127.0.0.1:8008
1779647331675,JOIN,0,0,,node=127.0.0.1:8044
1779647331679,REBALANCE,234,0,,keys_moved=0
1779647331688,JOIN,0,0,,node=127.0.0.1:8002
1779647331691,JOIN,0,0,,node=127.0.0.1:8013
1779647331760,REBALANCE,314,0,,keys_moved=0
1779647331773,JOIN,0,0,,node=127.0.0.1:8015
1779647331817,REBALANCE,370,0,,keys_moved=0
1779647331827,JOIN,0,0,,node=127.0.0.1:8027
1779647331869,REBALANCE,420,0,,keys_moved=0
1779647331882,JOIN,0,0,,node=127.0.0.1:8021
1779647331980,REBALANCE,529,0,,keys_moved=0
1779647331980,REBALANCE,529,0,,keys_moved=0
1779647332007,JOIN,0,0,,node=127.0.0.1:8033
1779647332013,JOIN,0,0,,node=127.0.0.1:8026
1779647332054,REBALANCE,598,0,,keys_moved=0
1779647332066,JOIN,0,0,,node=127.0.0.1:8014
1779647332114,REBALANCE,657,0,,keys_moved=0
1779647332127,JOIN,0,0,,node=127.0.0.1:8018
1779647332163,REBALANCE,702,0,,keys_moved=0
1779647332180,JOIN,0,0,,node=127.0.0.1:8039
1779647332241,REBALANCE,778,0,,keys_moved=0
1779647332262,JOIN,0,0,,node=127.0.0.1:8001
1779647332297,REBALANCE,816,0,,keys_moved=0
1779647332307,JOIN,0,0,,node=127.0.0.1:8023
1779647332343,REBALANCE,855,0,,keys_moved=0
1779647332356,JOIN,0,0,,node=127.0.0.1:8040
1779647332401,REBALANCE,871,0,,keys_moved=0
1779647332434,JOIN,0,0,,node=127.0.0.1:8017
1779647332468,REBALANCE,910,0,,keys_moved=0
1779647332485,JOIN,0,0,,node=127.0.0.1:8050
1779647332530,REBALANCE,965,0,,keys_moved=0
1779647332548,JOIN,0,0,,node=127.0.0.1:8007
1779647332579,REBALANCE,985,0,,keys_moved=0
1779647332591,JOIN,0,0,,node=127.0.0.1:8035
1779647332632,REBALANCE,998,0,,keys_moved=0
1779647332650,JOIN,0,0,,node=127.0.0.1:8046
1779647332692,REBALANCE,1031,0,,keys_moved=0
1779647332715,JOIN,0,0,,node=127.0.0.1:8048
1779647332756,REBALANCE,1081,0,,keys_moved=0
1779647332776,JOIN,0,0,,node=127.0.0.1:8028
1779647332819,REBALANCE,1131,0,,keys_moved=0
1779647332871,JOIN,0,0,,node=127.0.0.1:8047
1779647332879,REBALANCE,1188,0,,keys_moved=0
1779647332906,JOIN,0,0,,node=127.0.0.1:8024
1779647332961,REBALANCE,1188,0,,keys_moved=0
1779647332985,JOIN,0,0,,node=127.0.0.1:8049
1779647333018,REBALANCE,1190,0,,keys_moved=0
1779647333034,JOIN,0,0,,node=127.0.0.1:8022
1779647333076,REBALANCE,1194,0,,keys_moved=0
1779647333087,JOIN,0,0,,node=127.0.0.1:8042
1779647333205,REBALANCE,1197,0,,keys_moved=0
1779647333217,JOIN,0,0,,node=127.0.0.1:8034
1779647333267,REBALANCE,1254,0,,keys_moved=0
1779647333275,JOIN,0,0,,node=127.0.0.1:8032
1779647333351,REBALANCE,1285,0,,keys_moved=0
1779647333359,JOIN,0,0,,node=127.0.0.1:8016
1779647333471,REBALANCE,1344,0,,keys_moved=0
1779647333488,JOIN,0,0,,node=127.0.0.1:8043
1779647333578,REBALANCE,1398,0,,keys_moved=0
1779647333629,REBALANCE,1366,0,,keys_moved=0
1779647333656,PUT,728,4,benchKey_45_0,bytes=29;client_id=45;clients=50
1779647333689,PUT,786,4,benchKey_22_0,bytes=29;client_id=22;clients=50
1779647333702,PUT,787,4,benchKey_49_0,bytes=29;client_id=49;clients=50
1779647333720,REBALANCE,1413,0,,keys_moved=0
1779647333748,PUT,842,4,benchKey_21_0,bytes=29;client_id=21;clients=50
1779647333749,PUT,829,4,benchKey_29_0,bytes=29;client_id=29;clients=50
1779647333769,PUT,854,4,benchKey_3_0,bytes=28;client_id=3;clients=50
1779647333794,PUT,874,4,benchKey_7_0,bytes=28;client_id=7;clients=50
1779647333827,PUT,911,4,benchKey_4_0,bytes=28;client_id=4;clients=50
1779647333849,PUT,928,4,benchKey_12_0,bytes=29;client_id=12;clients=50
1779647333862,PUT,955,4,benchKey_1_0,bytes=28;client_id=1;clients=50
1779647333886,REBALANCE,1530,0,,keys_moved=0
1779647333887,PUT,983,4,benchKey_23_0,bytes=29;client_id=23;clients=50
1779647333904,PUT,982,4,benchKey_27_0,bytes=29;client_id=27;clients=50
1779647333921,PUT,1001,4,benchKey_31_0,bytes=29;client_id=31;clients=50
1779647333935,PUT,1015,4,benchKey_32_0,bytes=29;client_id=32;clients=50
1779647333947,PUT,1044,4,benchKey_43_0,bytes=29;client_id=43;clients=50
1779647333963,PUT,1055,4,benchKey_39_0,bytes=29;client_id=39;clients=50
