timestamp_ms,operation,latency_ms,hop_count,key,extra
1779647130142,JOIN,0,0,,node=127.0.0.1:8017
1779647130156,JOIN,0,0,,node=127.0.0.1:8005
1779647130159,JOIN,0,0,,node=127.0.0.1:8006
1779647130168,JOIN,0,0,,node=127.0.0.1:8028
1779647130236,JOIN,0,0,,node=127.0.0.1:8016
1779647130245,REBALANCE,90,0,,keys_moved=0
1779647130246,JOIN,0,0,,node=127.0.0.1:8012
1779647130264,JOIN,0,0,,node=127.0.0.1:8029
1779647130297,JOIN,0,0,,node=127.0.0.1:8015
1779647130328,JOIN,0,0,,node=127.0.0.1:8002
1779647130332,REBALANCE,175,0,,keys_moved=0
1779647130349,JOIN,0,0,,node=127.0.0.1:8004
1779647130359,JOIN,0,0,,node=127.0.0.1:8009
1779647130364,JOIN,0,0,,node=127.0.0.1:8021
1779647130384,REBALANCE,225,0,,keys_moved=0
1779647130396,JOIN,0,0,,node=127.0.0.1:8030
1779647130402,JOIN,0,0,,node=127.0.0.1:8027
1779647130405,JOIN,0,0,,node=127.0.0.1:8022
1779647130416,JOIN,0,0,,node=127.0.0.1:8020
1779647130424,JOIN,0,0,,node=127.0.0.1:8018
1779647130439,JOIN,0,0,,node=127.0.0.1:8011
1779647130444,JOIN,0,0,,node=127.0.0.1:8014
1779647130449,JOIN,0,0,,node=127.0.0.1:8023
1779647130460,JOIN,0,0,,node=127.0.0.1:8024
1779647130480,JOIN,0,0,,node=127.0.0.1:8013
1779647130490,REBALANCE,322,0,,keys_moved=0
1779647130498,JOIN,0,0,,node=127.0.0.1:8003
1779647130527,JOIN,0,0,,node=127.0.0.1:8008
1779647130585,REBALANCE,349,0,,keys_moved=0
1779647130599,JOIN,0,0,,node=127.0.0.1:8026
1779647130629,REBALANCE,377,0,,keys_moved=0
1779647130647,JOIN,0,0,,node=127.0.0.1:8019
1779647130685,REBALANCE,421,0,,keys_moved=0
1779647130709,JOIN,0,0,,node=127.0.0.1:8010
1779647130744,REBALANCE,447,0,,keys_moved=0
1779647130758,JOIN,0,0,,node=127.0.0.1:8001
1779647130800,REBALANCE,472,0,,keys_moved=0
1779647130821,JOIN,0,0,,node=127.0.0.1:8007
1779647130863,REBALANCE,514,0,,keys_moved=0
1779647130886,JOIN,0,0,,node=127.0.0.1:8025
1779647130928,REBALANCE,567,0,,keys_moved=0
1779647130983,REBALANCE,619,0,,keys_moved=0
1779647131039,REBALANCE,643,0,,keys_moved=0
1779647131111,REBALANCE,709,0,,keys_moved=0
1779647131175,REBALANCE,769,0,,keys_moved=0
1779647131237,REBALANCE,821,0,,keys_moved=0
1779647131297,REBALANCE,872,0,,keys_moved=0
1779647131347,REBALANCE,907,0,,keys_moved=0
1779647131404,REBALANCE,959,0,,keys_moved=0
1779647131467,REBALANCE,1018,0,,keys_moved=0
1779647131537,REBALANCE,1076,0,,keys_moved=0
1779647131604,REBALANCE,1124,0,,keys_moved=0
1779647131669,REBALANCE,1171,0,,keys_moved=0
1779647131733,REBALANCE,1205,0,,keys_moved=0
1779647131799,REBALANCE,1200,0,,keys_moved=0
1779647131862,REBALANCE,1214,0,,keys_moved=0
1779647131928,REBALANCE,1219,0,,keys_moved=0
1779647131987,REBALANCE,1229,0,,keys_moved=0
1779647132101,PUT,88,4,benchKey_24_0,bytes=29;client_id=24;clients=50
1779647132105,PUT,99,4,benchKey_1_0,bytes=28;client_id=1;clients=50
1779647132101,PUT,94,4,benchKey_42_0,bytes=29;client_id=42;clients=50
1779647132114,REBALANCE,1293,0,,keys_moved=0
1779647132114,PUT,108,4,benchKey_27_0,bytes=29;client_id=27;clients=50
1779647132117,PUT,111,4,benchKey_25_0,bytes=29;client_id=25;clients=50
1779647132118,PUT,111,4,benchKey_23_0,bytes=29;client_id=23;clients=50
1779647132123,PUT,116,4,benchKey_45_0,bytes=29;client_id=45;clients=50
1779647132124,PUT,118,4,benchKey_14_0,bytes=29;client_id=14;clients=50
1779647132125,PUT,119,4,benchKey_16_0,bytes=29;client_id=16;clients=50
1779647132128,PUT,122,4,benchKey_19_0,bytes=29;client_id=19;clients=50
1779647132130,PUT,124,4,benchKey_9_0,bytes=28;client_id=9;clients=50
1779647132129,PUT,123,4,benchKey_11_0,bytes=29;client_id=11;clients=50
1779647132129,PUT,124,4,benchKey_4_0,bytes=28;client_id=4;clients=50
1779647132132,PUT,125,4,benchKey_47_0,bytes=29;client_id=47;clients=50
1779647132132,PUT,125,4,benchKey_49_0,bytes=29;client_id=49;clients=50
1779647132135,PUT,130,4,benchKey_2_0,bytes=28;client_id=2;clients=50
1779647132137,PUT,131,4,benchKey_7_0,bytes=28;client_id=7;clients=50
1779647132136,PUT,129,4,benchKey_26_0,bytes=29;client_id=26;clients=50
1779647132138,PUT,131,4,benchKey_46_0,bytes=29;client_id=46;clients=50
1779647132158,PUT,151,4,benchKey_34_0,bytes=29;client_id=34;clients=50
1779647132162,PUT,155,4,benchKey_22_0,bytes=29;client_id=22;clients=50
1779647132167,PUT,161,4,benchKey_21_0,bytes=29;client_id=21;clients=50
1779647132172,PUT,164,4,benchKey_40_0,bytes=29;client_id=40;clients=50
1779647132173,PUT,167,4,benchKey_10_0,bytes=29;client_id=10;clients=50
1779647132173,PUT,167,4,benchKey_36_0,bytes=29;client_id=36;clients=50
1779647132178,PUT,172,4,benchKey_41_0,bytes=29;client_id=41;clients=50
1779647132180,PUT,174,4,benchKey_38_0,bytes=29;client_id=38;clients=50
1779647132177,PUT,171,4,benchKey_15_0,bytes=29;client_id=15;clients=50
1779647132182,PUT,177,4,benchKey_18_0,bytes=29;client_id=18;clients=50
1779647132176,PUT,170,4,benchKey_33_0,bytes=29;client_id=33;clients=50
1779647132176,PUT,169,4,benchKey_32_0,bytes=29;client_id=32;clients=50
1779647132175,PUT,169,4,benchKey_17_0,bytes=29;client_id=17;clients=50
1779647132183,PUT,177,4,benchKey_0_0,bytes=28;client_id=0;clients=50
