timestamp_ms,operation,latency_ms,hop_count,key,extra
1777331068905,JOIN,0,0,,node=127.0.0.1:8007
1777331068922,JOIN,0,0,,node=127.0.0.1:8003
1777331068924,JOIN,0,0,,node=127.0.0.1:8004
1777331068928,JOIN,0,0,,node=127.0.0.1:8006
1777331068928,JOIN,0,0,,node=127.0.0.1:8005
1777331068935,JOIN,0,0,,node=127.0.0.1:8001
1777331068944,JOIN,0,0,,node=127.0.0.1:8002
1777331069030,REBALANCE,107,0,,keys_moved=0
1777331069030,REBALANCE,107,0,,keys_moved=0
1777331069093,REBALANCE,169,0,,keys_moved=0
1777331069169,REBALANCE,241,0,,keys_moved=0
1777331069228,REBALANCE,300,0,,keys_moved=0
1777331069293,REBALANCE,357,0,,keys_moved=0
1777331069357,REBALANCE,413,0,,keys_moved=0
1777331071955,PUT,98,4,benchKey_46_0,bytes=29;client_id=46;clients=50
1777331071955,PUT,101,4,benchKey_49_0,bytes=29;client_id=49;clients=50
1777331071955,PUT,103,4,benchKey_14_0,bytes=29;client_id=14;clients=50
1777331071956,PUT,99,4,benchKey_41_0,bytes=29;client_id=41;clients=50
1777331071956,PUT,104,4,benchKey_18_0,bytes=29;client_id=18;clients=50
1777331071958,PUT,101,4,benchKey_20_0,bytes=29;client_id=20;clients=50
1777331071959,PUT,106,4,benchKey_17_0,bytes=29;client_id=17;clients=50
1777331071959,PUT,108,4,benchKey_8_0,bytes=28;client_id=8;clients=50
1777331071960,PUT,107,4,benchKey_44_0,bytes=29;client_id=44;clients=50
1777331071962,PUT,111,4,benchKey_7_0,bytes=28;client_id=7;clients=50
1777331071961,PUT,97,4,benchKey_24_0,bytes=29;client_id=24;clients=50
1777331071960,PUT,109,4,benchKey_11_0,bytes=29;client_id=11;clients=50
1777331071970,PUT,117,4,benchKey_29_0,bytes=29;client_id=29;clients=50
1777331071972,PUT,120,4,benchKey_21_0,bytes=29;client_id=21;clients=50
1777331071971,PUT,120,4,benchKey_0_0,bytes=28;client_id=0;clients=50
1777331071971,PUT,119,4,benchKey_25_0,bytes=29;client_id=25;clients=50
1777331071971,PUT,119,4,benchKey_28_0,bytes=29;client_id=28;clients=50
1777331071976,PUT,123,4,benchKey_45_0,bytes=29;client_id=45;clients=50
1777331071974,PUT,122,4,benchKey_26_0,bytes=29;client_id=26;clients=50
1777331071972,PUT,120,4,benchKey_35_0,bytes=29;client_id=35;clients=50
1777331071999,PUT,147,4,benchKey_31_0,bytes=29;client_id=31;clients=50
1777331072000,PUT,149,4,benchKey_6_0,bytes=28;client_id=6;clients=50
1777331072002,PUT,151,4,benchKey_9_0,bytes=28;client_id=9;clients=50
