timestamp_ms,operation,latency_ms,hop_count,key,extra
1779646155097,JOIN,0,0,,node=127.0.0.1:8003
1779646155108,JOIN,0,0,,node=127.0.0.1:8004
1779646155108,JOIN,0,0,,node=127.0.0.1:8001
1779646155117,JOIN,0,0,,node=127.0.0.1:8002
1779646155235,REBALANCE,127,0,,keys_moved=0
1779646155301,REBALANCE,193,0,,keys_moved=0
1779646155302,REBALANCE,194,0,,keys_moved=0
1779646155370,REBALANCE,253,0,,keys_moved=0
1779646157210,PUT,120,4,benchKey_5_0,bytes=28;client_id=5;clients=50
1779646157213,PUT,122,4,benchKey_20_0,bytes=29;client_id=20;clients=50
1779646157213,PUT,122,4,benchKey_43_0,bytes=29;client_id=43;clients=50
1779646157214,PUT,123,4,benchKey_25_0,bytes=29;client_id=25;clients=50
1779646157210,PUT,117,4,benchKey_41_0,bytes=29;client_id=41;clients=50
1779646157216,PUT,125,4,benchKey_4_0,bytes=28;client_id=4;clients=50
1779646157212,PUT,121,4,benchKey_19_0,bytes=29;client_id=19;clients=50
1779646157212,PUT,122,4,benchKey_40_0,bytes=29;client_id=40;clients=50
1779646157210,PUT,119,4,benchKey_38_0,bytes=29;client_id=38;clients=50
1779646157211,PUT,112,4,benchKey_7_0,bytes=28;client_id=7;clients=50
1779646157211,PUT,113,4,benchKey_16_0,bytes=29;client_id=16;clients=50
1779646157210,PUT,115,4,benchKey_13_0,bytes=29;client_id=13;clients=50
1779646157222,PUT,130,4,benchKey_14_0,bytes=29;client_id=14;clients=50
1779646157221,PUT,130,4,benchKey_11_0,bytes=29;client_id=11;clients=50
1779646157219,PUT,128,4,benchKey_36_0,bytes=29;client_id=36;clients=50
1779646157217,PUT,127,4,benchKey_37_0,bytes=29;client_id=37;clients=50
1779646157217,PUT,126,4,benchKey_42_0,bytes=29;client_id=42;clients=50
1779646157217,PUT,125,4,benchKey_10_0,bytes=29;client_id=10;clients=50
1779646157217,PUT,126,4,benchKey_45_0,bytes=29;client_id=45;clients=50
1779646157216,PUT,127,4,benchKey_18_0,bytes=29;client_id=18;clients=50
1779646157214,PUT,123,4,benchKey_31_0,bytes=29;client_id=31;clients=50
1779646157227,PUT,137,4,benchKey_8_0,bytes=28;client_id=8;clients=50
1779646157228,PUT,137,4,benchKey_22_0,bytes=29;client_id=22;clients=50
1779646157238,PUT,148,4,benchKey_33_0,bytes=29;client_id=33;clients=50
1779646157239,PUT,149,4,benchKey_6_0,bytes=28;client_id=6;clients=50
1779646157243,PUT,153,4,benchKey_30_0,bytes=29;client_id=30;clients=50
1779646157244,PUT,153,4,benchKey_28_0,bytes=29;client_id=28;clients=50
1779646157248,PUT,158,4,benchKey_47_0,bytes=29;client_id=47;clients=50
1779646157249,PUT,158,4,benchKey_35_0,bytes=29;client_id=35;clients=50
1779646157249,PUT,158,4,benchKey_29_0,bytes=29;client_id=29;clients=50
1779646157251,PUT,160,4,benchKey_32_0,bytes=29;client_id=32;clients=50
1779646157252,PUT,162,4,benchKey_26_0,bytes=29;client_id=26;clients=50
1779646157255,PUT,164,4,benchKey_49_0,bytes=29;client_id=49;clients=50
1779646157257,PUT,167,4,benchKey_1_0,bytes=28;client_id=1;clients=50
