timestamp_ms,operation,latency_ms,hop_count,key,extra
1779647228742,JOIN,0,0,,node=127.0.0.1:8007
1779647228786,JOIN,0,0,,node=127.0.0.1:8006
1779647228787,JOIN,0,0,,node=127.0.0.1:8012
1779647228788,JOIN,0,0,,node=127.0.0.1:8016
1779647228797,JOIN,0,0,,node=127.0.0.1:8037
1779647228798,JOIN,0,0,,node=127.0.0.1:8034
1779647228826,JOIN,0,0,,node=127.0.0.1:8021
1779647228850,JOIN,0,0,,node=127.0.0.1:8027
1779647228874,JOIN,0,0,,node=127.0.0.1:8010
1779647228890,REBALANCE,107,0,,keys_moved=0
1779647228918,JOIN,0,0,,node=127.0.0.1:8025
1779647228951,JOIN,0,0,,node=127.0.0.1:8032
1779647228959,JOIN,0,0,,node=127.0.0.1:8008
1779647228977,JOIN,0,0,,node=127.0.0.1:8039
1779647228983,JOIN,0,0,,node=127.0.0.1:8031
1779647229001,JOIN,0,0,,node=127.0.0.1:8024
1779647229013,JOIN,0,0,,node=127.0.0.1:8028
1779647229022,REBALANCE,235,0,,keys_moved=0
1779647229035,JOIN,0,0,,node=127.0.0.1:8026
1779647229063,JOIN,0,0,,node=127.0.0.1:8017
1779647229065,JOIN,0,0,,node=127.0.0.1:8011
1779647229066,JOIN,0,0,,node=127.0.0.1:8004
1779647229097,REBALANCE,310,0,,keys_moved=0
1779647229099,JOIN,0,0,,node=127.0.0.1:8040
1779647229113,JOIN,0,0,,node=127.0.0.1:8023
1779647229115,JOIN,0,0,,node=127.0.0.1:8013
1779647229168,REBALANCE,380,0,,keys_moved=0
1779647229183,JOIN,0,0,,node=127.0.0.1:8003
1779647229238,REBALANCE,440,0,,keys_moved=0
1779647229248,JOIN,0,0,,node=127.0.0.1:8020
1779647229259,REBALANCE,461,0,,keys_moved=0
1779647229274,JOIN,0,0,,node=127.0.0.1:8018
1779647229302,REBALANCE,475,0,,keys_moved=0
1779647229312,JOIN,0,0,,node=127.0.0.1:8033
1779647229351,REBALANCE,500,0,,keys_moved=0
1779647229361,JOIN,0,0,,node=127.0.0.1:8014
1779647229401,REBALANCE,489,0,,keys_moved=0
1779647229416,JOIN,0,0,,node=127.0.0.1:8029
1779647229462,REBALANCE,537,0,,keys_moved=0
1779647229474,JOIN,0,0,,node=127.0.0.1:8019
1779647229516,REBALANCE,565,0,,keys_moved=0
1779647229528,JOIN,0,0,,node=127.0.0.1:8002
1779647229574,REBALANCE,610,0,,keys_moved=0
1779647229597,JOIN,0,0,,node=127.0.0.1:8005
1779647229634,REBALANCE,657,0,,keys_moved=0
1779647229646,JOIN,0,0,,node=127.0.0.1:8036
1779647229689,REBALANCE,704,0,,keys_moved=0
1779647229701,JOIN,0,0,,node=127.0.0.1:8035
1779647229744,REBALANCE,743,0,,keys_moved=0
1779647229761,JOIN,0,0,,node=127.0.0.1:8009
1779647229804,REBALANCE,791,0,,keys_moved=0
1779647229823,JOIN,0,0,,node=127.0.0.1:8038
1779647229868,REBALANCE,812,0,,keys_moved=0
1779647229880,JOIN,0,0,,node=127.0.0.1:8001
